shortcode,media,caption,comments,likes,username
B13qTySB_ra,https://instagram.fclj2-1.fna.fbcdn.net/vp/4727c4504a64089d98576236afea8e8f/5E383FBE/t51.2885-15/e35/p1080x1080/69191575_2402640313106242_4065626877494030852_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,Next week I’m heading back to an ecosystem I’ve only visited once: the rainforests of SE Asia. Hope to find more cute yellow geckos like this one I photographed in Malaysia and also gonna film all the butterflies ever I just can’t wait 🦋🌿,19,3303,phil_torres
B14mkkaH0Wp,https://instagram.fclj2-1.fna.fbcdn.net/vp/217bd55c1d9f23f5e5d167cf9e4a0255/5E065323/t51.2885-15/e35/67722321_495563471237226_7604971744906706409_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"Bosco Misto 
________
Original Sin | 01-62 Blk 43 Jalan Merah Saga, Chip Bee Gardens, Singapore
________
Try some innovative Vegetarian food like this Spinach, Tofu and Feta patties all deep fried giving it that certain crunch served with an Asparagus and Mushroom Plum sauce!
________
PS. This long time vegetarian eatery can customize their dishes to accomodate for vegan eaters and those who want a gluten free choice!
________
Check out our IG stories and Highlights (on the profile!!) to get some videos that'll be sure to get you hungry",2,25,eatsmorefun
B15qqAMgf9w,https://instagram.fclj2-1.fna.fbcdn.net/vp/ade0644e41a9966fcd7015317d3fde3d/5E34519B/t51.2885-15/e35/s1080x1080/69842618_170136534112971_8838173242979996987_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,"It’s all about the little details. The little details that make things magic ✨.
.
Last week of our British Pub Classics menu.
.
What’s next...?
.
👨‍🍳: @nellyjrobinson 📸: @colebennetts",0,162,nelrestaurant
B16a5Wanlf2,https://instagram.fclj2-1.fna.fbcdn.net/vp/91bf51bcde0b4ae0819113bc8e07b988/5E36F13C/t51.2885-15/e35/p1080x1080/69887313_141954953686028_7298624172375874840_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=108,"ARE YOU AFRAID OF COLOUR?🌈🙊🌈OR DO YOU EMBRACE IT? 💪🏼🥳✊🏼
.
.
.
Most of my #foodphotography students are a bit shy about embracing bold colours which is why I’ve just purchased an Autumn inspired backdrop by @backdrop.woodville 😆. Yup, the last group of students for 2019 who will be joining me in my London studio are in for a real treat😆 🍂💓🍂.
.
.
.
Thing is, I believe if we face our #foodstyling fears they become less scary 👻. Plus going where most don’t dare to go makes us stand out💪🏼. Besides, I love the idea of having creative pioneers in the studio💁🏽‍♀️💓.
.
. .
.
What colour are you embracing this Autumn?🌈
.
. .
.
IMAGE INFO:
🍂edited with TLP dark green wood lightroom preset. .
🍂quick #vegan lunch of brown rice, my beetroot burgers (see blog archives) rolled into falafel balls instead, served with pressed cabbage salad, the latter of which is adapted from a recipe by @silvia_salvialimone 😋😋😋😋.
.
🍂tap for sources
🍂there will be a chapter all about using colour in food photography in my food styling book. Can’t wait to share it with you.
.
.
.
.
.
https://thelittleplantation.co.uk/food-photography-workshops
.
.
.
.
.
#thelittleplantation #whatveganseat #eatcaptureshare #lovetrumpshate #vegansofinstagram #vegansofig #eatyourgreens #healthyliving #healthylifestyle #foodandwine #bbcgoodfood #creativityfound #calledtobecreative #bestofvegan #eattheworld #eattherainbow #feedfeed #bombesquade #eatmoreplants #flatlayforever #plantbased #veganuk",160,2358,thelittleplantation
B18Qw1pg_vD,https://instagram.fclj2-1.fna.fbcdn.net/vp/9d70973b2e317189413c1c1753750cf2/5E1950BF/t51.2885-15/e35/p1080x1080/67739041_152932142574637_8610701301088678222_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Meanwhile in Italy...the 2019 harvest continues, and our hardworking farmers are focused on finding just the right moment to harvest the field. Using mechanical harvesting ensures the tomatoes are picked at their absolute peak. 🍅🍅🍅",6,1787,muttipomodoroau
B19OtTBhW_z,https://instagram.fclj2-1.fna.fbcdn.net/vp/13226ca34e92145e6bcffcf1cf0c82aa/5E1E2780/t51.2885-15/e35/s1080x1080/67795147_382783232384430_4004743710082462665_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=106,"Thank you.

For showing me kindness in its purest form.
For having patience with me so that I can manifest it for my Self.
For giving me space to bloom.
For fertilising my creative expression.
For supporting me in everything and through everything I set my mind to.
For delving into deep thought and conversation with me on unexpecting evenings.
For laughing with me at my own silly jokes, impressions and dance moves.
For sharing your Self with me.
For your vulnerability.
For your strength.
For your mind.
For growing with me.
For crying with me.
For dreaming with me.
For always having open arms I can call home.
For your unimaginable selflessness.
For showing me the sweetest love.

Thank you.",56,1169,blueollis
B19YjRXg1mO,https://instagram.fclj2-1.fna.fbcdn.net/vp/746dceec97019acab696ce9c3768a343/5D84942F/t51.2885-15/sh0.08/e35/s640x640/67665190_554744145264996_5854789032611629305_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"EAT MY EARTH in all its rainbow abundance! Who wants a taste of the BLUE LAND BOWL! 🥥💦 So it’s been a solid week of #eatmyearth  where the goal was to consciously eat more things from the earth and I’m curious how was your experience?! Did you enjoy it? Did you find some new foods or recipes to love? Did you notice a difference in your digestion, energy, or find a desire to continue on? Did you notice a decrease in waste of plastics by chance? That’s one thing that surprised me when I started- how little I had to change out the garage bin!
Anyways! Share with us what benefits and thoughts you have or had eating more of our beautiful scrumptious plants!! PS wanna know how to make this bowl?! 🤩💦🤩🤩💦🤩🤩",342,19427,earthyandy
B19asAKoq5_,https://instagram.fclj2-1.fna.fbcdn.net/vp/99f3aa7cccb248f42444e5f00acf9581/5E0B1D89/t51.2885-15/e35/p1080x1080/69616300_2930304637194085_1550044533495974751_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Having a well stocked pantry full of wholesome ingredients is one of the things that makes me feel truly rich. However broke I’ve been throughout the years, I’ve always prioritized to keep an abundance of whole foods at home. Because it means that I can always whip up something delicious on a rainy day. Regardless of how I feel, there is always cooking. And that is my happy place! Leave me with a bunch of vibrant ingredients and I’m good 😜 Don’t need much more.
•
On the top shelf we have: coconut flakes, puffed millet, whole millet, lentil pasta, beluga lentils, green lentils. Behind: rolled oats, quinoa, sorghum, buckwheat groats, sesame seeds, raw sugar.
•
Bottom shelf: coconut sugar, hemp seeds, walnuts, flax, almonds, raw cacao, cacao butter, @urbanmoonshine digestive bitters, a very well used chemex coffee maker, matcha whisk. Behind: desiccated coconut, chia, cacao nibs, pumpkin seeds, cashews (obviously) and coffee.
•
Apart from these, a few things that I always always keep in my pantry is: olive oil, coconut oil, white balsamic vinegar, tamari, maple syrup, honey, flakey sea salt, himalaya salt and whole black pepper for grinding. And like a thousand more things 😅 What are some things you always keep in your pantry? #shelfie #comfortfood #livetoeat #feedyoursoul",22,1100,cashewkitchen
B19b09XA-zO,https://instagram.fclj2-1.fna.fbcdn.net/vp/9606bc3c08fe0802fd41be1e6694f335/5DF9188E/t51.2885-15/e35/p1080x1080/69304887_154741582259980_4621862079044128233_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,"Happy Tuesday! I hope everyone had a great weekend/Labor Day! Took some time off to relax! Now I can’t wait to start coming out with all the fall recipes 😍😍😍
While this isn’t a fall recipe, it is super decadent and what I would consider a cozy meal. This is my no “tuna” chickpea casserole! Made with chickpeas and a bunch of other delicious ingredients. It’s become pretty popular on my blog as well as in my recipe rotation! 
Link in bio or head to: http://plantbasedjane.com/2018/11/no-tuna-chickpea-casserole/ for the recipe!!",71,5623,plantbasedjane
B19p7DqFW-_,https://instagram.fclj2-1.fna.fbcdn.net/vp/f224e464a50c11db69930c4811452528/5E01889A/t51.2885-15/e35/p1080x1080/68722168_376656736350784_6628515921277347568_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=104,First Day Back After The Long Weekend Needs.🍝🙌,137,10920,dennistheprescott
B1BDdxEl23h,https://instagram.fclj2-1.fna.fbcdn.net/vp/65c9422710dfd64aed314da3df9102cd/5E1C8DBB/t51.2885-15/e35/66366058_1242985335880618_8167621208879121255_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=110,I am discovering that organizing props might be as meditative as baking. Sorting through some of my gorgeous treasures for upcoming projects in that cool wintery light ⛅️❄️,37,1095,cookrepublic
B1D2zBYl7X4,https://instagram.fclj2-1.fna.fbcdn.net/vp/79871b4201ce409ecb204c2ba33c8e0b/5E2054D9/t51.2885-15/e35/67433019_916896635331317_2923562716480453233_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"(AD) My most favourite thing to eat right now?? THIS Chilli Garlic Prawn Risotto in Napoli Sauce!!! I first make my homemade Napoli Sauce with a rich @valverdeaus passata sauce and lots of herbs. And then slowly simmer this dinner party worthy risotto with that sauce and big Australian Yamba Prawns. I am loving everything Italian at the moment and what better way to discover my inner Italian with than this absolutely delicious risotto!! It is on our weekly dinner menu. Go make it now! Recipes for both the Napoli sauce and Risotto at the link in profile 🌶🍤 #discovervalverde #discoveryourinneritalian {Sponsored} •
•
•
#risotto #napolisauce #kingprawn #seafoodlover #italianrecipes #easyrecipe #glutenfreedinner #dinnerideas #winterfood #feedfeedglutenfree #glutenfreerecipes #glutenfreeliving #buonappettito",38,803,cookrepublic
B1E2XtLhFap,https://instagram.fclj2-1.fna.fbcdn.net/vp/7a22ba1fc96bfea23d61b928d04e680f/5D843EED/t51.2885-15/sh0.08/e35/c0.89.720.720a/s640x640/67081678_172155840491661_4859339483208721399_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=109,"White tipped reef sharks, spotted eagle rays, and green sea turtles are all part of the magic that happens beneath the waves in #Galapagos. 
I could swim and dive there for hours and hours until I remember all the land based wildlife I get to see there too! Shot on @gopro 🤙🏼",27,1676,phil_torres
B1E6WtbnUmI,https://instagram.fclj2-1.fna.fbcdn.net/vp/de8bc84c40c4d3eefdf0f215c6248505/5DFA8670/t51.2885-15/e35/s1080x1080/67973791_121867252463597_892987004129793717_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=105,"✨swipe thru✨ for my 5-course #VEGAN Italian dinner at the James Beard House + #vegan wine pairing by amazing @whitecliffvineyard 🍽🍝🍅🌱🥫🥖🇮🇹🍷🥂 thank you for coming NYC! ❤️⁣
⁣
📸 by talented & most supportive @thevegannewyorker 😘",134,3607,chefchloe
B1EYfaxpCvD,https://instagram.fclj2-1.fna.fbcdn.net/vp/7a6e177b5807ce224695d86fc861b161/5E18A855/t51.2885-15/e35/s1080x1080/67901877_938255583178633_8593476637590512279_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,Clams...from @katemcdermott Home Cooking. The subtle color variations and texture make this shot a favorite from that project.,9,485,andrewscrivani
B1FJu1knXa-,https://instagram.fclj2-1.fna.fbcdn.net/vp/47a4c7e7f1ab38e60dad48f09fe263d4/5E1EF4A4/t51.2885-15/e35/66663777_151061269413805_6218236448469758385_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"Mac and Cheese 
________
Penny University | 402 East Coast Road, Singapore
________
Is it raining in your neck of the woods? Nothing says comfort food like a rich serving of some warm and freshly made Mac and Cheese with a crisp toasty exterior!
________
PS. This quaint little cafe on the East Coast can fill up quickly so do get there early (they open 830!) to avoid the brunch rush!
________
Check out our IG stories and Highlights (on the profile!!) to get some videos that'll be sure to get you hungry",1,30,eatsmorefun
B1IruJWg12c,https://instagram.fclj2-1.fna.fbcdn.net/vp/5b26d9f37cb9d7c3e79679a74b78943d/5E37655E/t51.2885-15/e35/67597664_2842430792452716_1365877330868585793_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"We challenged you to come up with an interesting dish containing Mutti Polpa and Chocolate 🍫🍅
.
As promised, here's one of our own favourite combos - delicious Mexican inspired roasted stuffed capsicums with mole sauce and cashew cream from @sara.oteri .
This ingredient combination may seem a little bold, but Sara Oteri promises us “you’ll be in love with this dish by the time you tuck in”.
.
.
The recipe is on our website, link in the bio.
.
.
🍅🍅🍅
.
.
#MUTTICHALLENGE: Challenging you to be bold in the kitchen. 👊",0,1990,muttipomodoroau
B1KIOminOkf,https://instagram.fclj2-1.fna.fbcdn.net/vp/e0e81b871a0d43412914dc5738bbce93/5E038250/t51.2885-15/e35/s1080x1080/67662006_384490295584455_2791432403791754654_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=103,ONE “LONG NECK” AVOCADO MAKES 12(!!!) AVOCADO TOASTS✨ THIS AVO IS A MIRACLE FROM VEGAN HEAVEN!!!! 🦄🦄🦄 thank you @miamifruit best purchase I’ve ever made in my entire life🥑,164,3420,chefchloe
B1M4ivJHl-P,https://instagram.fclj2-1.fna.fbcdn.net/vp/db9d1caa447effdb2e7b5a819f0c8e70/5E1C3782/t51.2885-15/e35/69263023_131185118134391_9157470039799256885_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=111,"Acai Infused Yoghurt Overnight Oats 
________
SPRMRKT | 02-13 Cluny Court, 501 Bukit Timah Road, Singapore
________
Were taking a day to detox with this Acai Infused Yoghurt mixed with Overnight Oats, Bananas and Blueberries! Who says healthy can’t be tasty?!
________
PS. This all-day cafe and bistro also has a branch in the Robertson Quay area!
________
Check out our IG stories and Highlights (on the profile!!) to get some videos that'll be sure to get you hungry",0,35,eatsmorefun
B1NHRu3Af6H,https://instagram.fclj2-1.fna.fbcdn.net/vp/59a48186e6c7e3b22ff362aa0defd762/5D849173/t51.2885-15/sh0.08/e35/s640x640/66269962_1379077548922261_3645112106273313379_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=101,"""We know that the decisions we make today will affect everyone’s tomorrow, which is why environmental and social stewardship is a guiding principle at Mutti."" - Francesco Mutti, Mutti CEO.

Learn more here about how much we are committed to reducing CO2 💨",1,31,muttipomodoroau
B1QxO7zHZo6,https://instagram.fclj2-1.fna.fbcdn.net/vp/bf0cdbeaf66cbcfde4c63d2e07abc48b/5E197A76/t51.2885-15/e35/66817188_939208373086980_5369982144666003149_n.jpg?_nc_ht=instagram.fclj2-1.fna.fbcdn.net&_nc_cat=100,"🛍️👟 Tag yourself - I'm the person on the phone calling everyone to tell them to join #boycottfashion @xr.boycottfashion.⁣⁣
⁣
Second-hand sales like the one I just searched through in Ostuni, Italy, make it so incredibly clear how many perfectly usable clothes there are available to us that don't require virgin materials or unethical working conditions to acquire. ⁣⁣
⁣
It baffles my mind to think that by 2030, an estimated 500 billion t-shirts 👕 may have been produced (according to the EAC Fixing Fashion inquiry), globally, when we have access to so many perfectly usable ones already. Sure, they might not be in trend or be squeaky clean and new but when we're experiencing a Climate Emergency, it makes you wonder how important trends and 'newness' really are. (Ahem, not at all.)⁣⁣
⁣
We need a mass shift in mindset because, in the words of Macklemore, one man's trash is another man's come up.⁣⁣
⁣
I do understand that there are limitations to second-hand shopping but I also know that there are many people (probably reading this!) who have the time and ability to swap it out for fast-fashion and buying new. Trust me, it's so much more fun and rewarding... and FYI - my blouse and shorts are an example. 👟🛍️⁣⁣
⁣
#tagyourself #sustainablefashion #secondhandclothes #secondhandshopping #fastfashion #vintage #ethicalfashion #greenfluencer #ecoblogger #slowliving #slowstyling #boycottfashion #xrboycottfashion #fashionaction #teenblogger #sustainableactivist #consciousconsumerism #consciousliving #ostuni #italy #sustainability #eacfixingfashion",0,943,tollydollyposh
